,url,repository_url,labels_url,user
10,https://api.github.com/repos/pandas-dev/pandas/issues/50188,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50188/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
11,https://api.github.com/repos/pandas-dev/pandas/issues/50186,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50186/labels{/name},"{'login': 'theoniko', 'id': 28800819, 'node_id': 'MDQ6VXNlcjI4ODAwODE5', 'avatar_url': 'https://avatars.githubusercontent.com/u/28800819?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/theoniko', 'html_url': 'https://github.com/theoniko', 'followers_url': 'https://api.github.com/users/theoniko/followers', 'following_url': 'https://api.github.com/users/theoniko/following{/other_user}', 'gists_url': 'https://api.github.com/users/theoniko/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/theoniko/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/theoniko/subscriptions', 'organizations_url': 'https://api.github.com/users/theoniko/orgs', 'repos_url': 'https://api.github.com/users/theoniko/repos', 'events_url': 'https://api.github.com/users/theoniko/events{/privacy}', 'received_events_url': 'https://api.github.com/users/theoniko/received_events', 'type': 'User', 'site_admin': False}"
12,https://api.github.com/repos/pandas-dev/pandas/issues/50185,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50185/labels{/name},"{'login': 'cdcadman', 'id': 51368516, 'node_id': 'MDQ6VXNlcjUxMzY4NTE2', 'avatar_url': 'https://avatars.githubusercontent.com/u/51368516?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/cdcadman', 'html_url': 'https://github.com/cdcadman', 'followers_url': 'https://api.github.com/users/cdcadman/followers', 'following_url': 'https://api.github.com/users/cdcadman/following{/other_user}', 'gists_url': 'https://api.github.com/users/cdcadman/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/cdcadman/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/cdcadman/subscriptions', 'organizations_url': 'https://api.github.com/users/cdcadman/orgs', 'repos_url': 'https://api.github.com/users/cdcadman/repos', 'events_url': 'https://api.github.com/users/cdcadman/events{/privacy}', 'received_events_url': 'https://api.github.com/users/cdcadman/received_events', 'type': 'User', 'site_admin': False}"
13,https://api.github.com/repos/pandas-dev/pandas/issues/50184,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50184/labels{/name},"{'login': 'glM26', 'id': 35031631, 'node_id': 'MDQ6VXNlcjM1MDMxNjMx', 'avatar_url': 'https://avatars.githubusercontent.com/u/35031631?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/glM26', 'html_url': 'https://github.com/glM26', 'followers_url': 'https://api.github.com/users/glM26/followers', 'following_url': 'https://api.github.com/users/glM26/following{/other_user}', 'gists_url': 'https://api.github.com/users/glM26/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/glM26/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/glM26/subscriptions', 'organizations_url': 'https://api.github.com/users/glM26/orgs', 'repos_url': 'https://api.github.com/users/glM26/repos', 'events_url': 'https://api.github.com/users/glM26/events{/privacy}', 'received_events_url': 'https://api.github.com/users/glM26/received_events', 'type': 'User', 'site_admin': False}"
14,https://api.github.com/repos/pandas-dev/pandas/issues/50183,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50183/labels{/name},"{'login': 'rebecca-palmer', 'id': 8066014, 'node_id': 'MDQ6VXNlcjgwNjYwMTQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8066014?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rebecca-palmer', 'html_url': 'https://github.com/rebecca-palmer', 'followers_url': 'https://api.github.com/users/rebecca-palmer/followers', 'following_url': 'https://api.github.com/users/rebecca-palmer/following{/other_user}', 'gists_url': 'https://api.github.com/users/rebecca-palmer/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rebecca-palmer/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rebecca-palmer/subscriptions', 'organizations_url': 'https://api.github.com/users/rebecca-palmer/orgs', 'repos_url': 'https://api.github.com/users/rebecca-palmer/repos', 'events_url': 'https://api.github.com/users/rebecca-palmer/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rebecca-palmer/received_events', 'type': 'User', 'site_admin': False}"
15,https://api.github.com/repos/pandas-dev/pandas/issues/50182,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50182/labels{/name},"{'login': 'natmokval', 'id': 91160475, 'node_id': 'MDQ6VXNlcjkxMTYwNDc1', 'avatar_url': 'https://avatars.githubusercontent.com/u/91160475?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/natmokval', 'html_url': 'https://github.com/natmokval', 'followers_url': 'https://api.github.com/users/natmokval/followers', 'following_url': 'https://api.github.com/users/natmokval/following{/other_user}', 'gists_url': 'https://api.github.com/users/natmokval/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/natmokval/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/natmokval/subscriptions', 'organizations_url': 'https://api.github.com/users/natmokval/orgs', 'repos_url': 'https://api.github.com/users/natmokval/repos', 'events_url': 'https://api.github.com/users/natmokval/events{/privacy}', 'received_events_url': 'https://api.github.com/users/natmokval/received_events', 'type': 'User', 'site_admin': False}"
16,https://api.github.com/repos/pandas-dev/pandas/issues/50179,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50179/labels{/name},"{'login': 'bilaljai', 'id': 55934929, 'node_id': 'MDQ6VXNlcjU1OTM0OTI5', 'avatar_url': 'https://avatars.githubusercontent.com/u/55934929?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bilaljai', 'html_url': 'https://github.com/bilaljai', 'followers_url': 'https://api.github.com/users/bilaljai/followers', 'following_url': 'https://api.github.com/users/bilaljai/following{/other_user}', 'gists_url': 'https://api.github.com/users/bilaljai/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bilaljai/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bilaljai/subscriptions', 'organizations_url': 'https://api.github.com/users/bilaljai/orgs', 'repos_url': 'https://api.github.com/users/bilaljai/repos', 'events_url': 'https://api.github.com/users/bilaljai/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bilaljai/received_events', 'type': 'User', 'site_admin': False}"
17,https://api.github.com/repos/pandas-dev/pandas/issues/50178,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50178/labels{/name},"{'login': 'topper-123', 'id': 26364415, 'node_id': 'MDQ6VXNlcjI2MzY0NDE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/26364415?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/topper-123', 'html_url': 'https://github.com/topper-123', 'followers_url': 'https://api.github.com/users/topper-123/followers', 'following_url': 'https://api.github.com/users/topper-123/following{/other_user}', 'gists_url': 'https://api.github.com/users/topper-123/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/topper-123/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/topper-123/subscriptions', 'organizations_url': 'https://api.github.com/users/topper-123/orgs', 'repos_url': 'https://api.github.com/users/topper-123/repos', 'events_url': 'https://api.github.com/users/topper-123/events{/privacy}', 'received_events_url': 'https://api.github.com/users/topper-123/received_events', 'type': 'User', 'site_admin': False}"
18,https://api.github.com/repos/pandas-dev/pandas/issues/50177,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50177/labels{/name},"{'login': 'cdcadman', 'id': 51368516, 'node_id': 'MDQ6VXNlcjUxMzY4NTE2', 'avatar_url': 'https://avatars.githubusercontent.com/u/51368516?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/cdcadman', 'html_url': 'https://github.com/cdcadman', 'followers_url': 'https://api.github.com/users/cdcadman/followers', 'following_url': 'https://api.github.com/users/cdcadman/following{/other_user}', 'gists_url': 'https://api.github.com/users/cdcadman/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/cdcadman/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/cdcadman/subscriptions', 'organizations_url': 'https://api.github.com/users/cdcadman/orgs', 'repos_url': 'https://api.github.com/users/cdcadman/repos', 'events_url': 'https://api.github.com/users/cdcadman/events{/privacy}', 'received_events_url': 'https://api.github.com/users/cdcadman/received_events', 'type': 'User', 'site_admin': False}"
19,https://api.github.com/repos/pandas-dev/pandas/issues/50176,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50176/labels{/name},"{'login': 'topper-123', 'id': 26364415, 'node_id': 'MDQ6VXNlcjI2MzY0NDE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/26364415?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/topper-123', 'html_url': 'https://github.com/topper-123', 'followers_url': 'https://api.github.com/users/topper-123/followers', 'following_url': 'https://api.github.com/users/topper-123/following{/other_user}', 'gists_url': 'https://api.github.com/users/topper-123/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/topper-123/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/topper-123/subscriptions', 'organizations_url': 'https://api.github.com/users/topper-123/orgs', 'repos_url': 'https://api.github.com/users/topper-123/repos', 'events_url': 'https://api.github.com/users/topper-123/events{/privacy}', 'received_events_url': 'https://api.github.com/users/topper-123/received_events', 'type': 'User', 'site_admin': False}"
